Protocol,Source IP,Source Port,Destination IP,Destination Port,Start Time,End Time,Duration,NAT IP,NAT Port,Device,UserID,SubscriberID,CustName,Address,Email,Phone,Alt-Phone,CustID,IP Type,Latitude,Longitude,B-Phone,B-SubscriberID,B-CustName
TCP,10.124.44.252,5667,151.187.159.192,80,2025-08-25-11:52:05,2025-08-25-11:53:30,85,131.208.186.232,8630,CGNAT-003,user0044,SUB100044,Pari Patel,"112, Bannerghatta Rd, Ahmedabad, India",pari.patel600@outlook.com,916139904902,916139904874,CUST200044,static,23.03692,72.5848,+919564991627,SUB212962,Riya Verma
TCP,192.168.58.230,22397,60.179.201.251,80,2025-08-24-15:01:19,2025-08-24-15:01:33,14,199.106.236.137,8241,BRAS-007,user0255,SUB100255,Myra Patel,"93, JLN Marg, Ahmedabad, India",myra.patel370@yahoo.com,918890612034,918890612175,CUST200255,dynamic,22.97567,72.56248,,,Arjun Verma
TCP,172.17.45.46,32770,37.26.223.15,5061,2025-08-28-22:11:19,2025-08-28-22:15:30,251,120.146.209.70,39368,CGNAT-004,user0275,SUB100275,Reyansh Tiwari,"163, Gandhi Path, Kolkata, India",reyansh.tiwari783@example.in,917868528975,917868528855,CUST200275,dynamic,22.58415,88.3806,+919160886647,SUB402752,Riya Tiwari
TCP,192.168.34.236,13748,69.10.179.110,443,2025-08-28-12:13:45,2025-08-28-12:16:10,145,117.46.118.20,48198,BRAS-005,user0057,SUB100057,Aarohi Tiwari,"173, Nehru Marg, Delhi, India",aarohi.tiwari378@example.in,916712368516,916712368481,CUST200057,dynamic,28.61606,77.19312,+918923453799,SUB450009,Arjun Das
TCP,10.71.213.173,56837,107.16.183.135,443,2025-08-28-12:30:33,2025-08-28-12:30:50,17,34.241.195.44,8305,BRAS-008,user0056,SUB100056,Ira Sharma,"234, Bannerghatta Rd, Kolkata, India",ira.sharma264@outlook.com,918214562328,918214562884,CUST200056,dynamic,22.55478,88.32052,+917107283161,404459511408442,Ananya Yadav
TCP,154.135.227.88,11299,43.128.228.75,5222,2025-08-25-20:07:30,2025-08-25-20:10:10,160,154.135.227.88,0,BRAS-008,user0031,SUB100031,Aditya Reddy,"172, Station Rd, Delhi, India",aditya.reddy485@outlook.com,916805310033,916805310923,CUST200031,static,28.61878,77.22659,+918587933516,,Aarohi Singh
TCP,100.119.46.69,32054,3.182.134.88,443,2025-08-24-15:35:13,2025-08-24-15:37:18,125,55.104.200.92,39793,BRAS-008,user0146,SUB100146,Arjun Iyer,"125, JLN Marg, Lucknow, India",arjun.iyer191@example.in,916341252866,916341252296,CUST200146,static,26.89084,80.8692,,,Sai Pillai
TCP,100.101.21.253,61807,146.222.13.249,443,2025-08-29-15:12:38,2025-08-29-15:14:21,103,56.239.163.189,59470,BRAS-002,user0204,SUB100204,Arjun Gupta,"201, Station Rd, Mumbai, India",arjun.gupta117@yahoo.com,916461849926,916461849891,CUST200204,dynamic,19.01621,72.83881,,SUB317201,Myra Nair
TCP,100.110.241.71,3227,122.177.101.52,443,2025-08-23-03:34:04,2025-08-23-03:36:29,145,196.195.99.105,34068,CGNAT-004,user0029,SUB100029,Ananya Pandey,"120, Park Street, Delhi, India",ananya.pandey861@outlook.com,919889373467,919889373656,CUST200029,static,28.58793,77.23805,+919285938680,SUB826507,Riya Mishra
TCP,10.142.249.1,46450,33.249.105.234,443,2025-08-27-10:46:09,2025-08-27-10:49:18,189,192.201.195.238,1838,BRAS-008,user0134,SUB100134,Arjun Das,"143, JLN Marg, Mumbai, India",arjun.das460@example.in,919551104754,919551104212,CUST200134,dynamic,19.07759,72.8777,+919543747033,404455629784552,Vivaan Das
TCP,10.4.20.0,21001,219.160.200.159,443,2025-08-25-21:15:01,2025-08-25-21:18:13,192,122.211.14.43,44869,BRAS-001,user0030,SUB100030,Ananya Bose,"193, Gandhi Path, Hyderabad, India",ananya.bose285@example.in,916162720465,916162720755,CUST200030,dynamic,17.33451,78.47665,+916158872236,404453903982495,Diya Jain
TCP,118.185.4.115,51606,47.88.154.130,443,2025-08-23-13:29:11,2025-08-23-13:30:33,82,118.185.4.115,0,CGNAT-004,user0009,SUB100009,Vihaan Gupta,"85, Station Rd, Mumbai, India",vihaan.gupta881@gmail.com,917150983930,917150983031,CUST200009,static,19.10235,72.8762,+918277840208,404457434587105,Aarav Verma
TCP,10.220.66.10,26247,75.237.82.61,22,2025-08-26-09:49:21,2025-08-26-09:52:51,210,160.151.15.245,5657,BRAS-007,user0243,SUB100243,Ananya Tiwari,"36, Station Rd, Chennai, India",ananya.tiwari754@example.in,917688725887,917688725495,CUST200243,static,13.05932,80.28361,+917662811515,404455747454756,Ayaan Chopra
TCP,10.158.214.40,62119,13.51.52.151,5061,2025-08-29-13:56:34,2025-08-29-13:57:02,28,85.240.22.1,49242,CGNAT-001,user0235,SUB100235,Ananya Nair,"226, Park Street, Kolkata, India",ananya.nair514@gmail.com,919591846386,919591846577,CUST200235,dynamic,22.58303,88.35169,+918712438195,,Pari Nair
ICMP,10.93.150.19,0,143.141.217.150,0,2025-08-24-07:27:12,2025-08-24-07:27:59,47,93.206.141.156,12510,BRAS-005,user0123,SUB100123,Ira Sharma,"69, Gandhi Path, Mumbai, India",ira.sharma53@outlook.com,919688263435,919688263751,CUST200123,static,19.0431,72.93281,+917179453134,404457788190908,Diya Mishra
UDP,61.23.8.122,36389,188.196.240.136,32063,2025-08-23-21:07:17,2025-08-23-21:10:40,203,61.23.8.122,0,BRAS-007,user0108,SUB100108,Sai Patel,"198, Park Street, Lucknow, India",sai.patel978@yahoo.com,918375758441,918375758866,CUST200108,dynamic,26.86284,80.98632,+916391271293,SUB223192,Aditya Patel
ICMP,172.21.32.159,0,70.242.255.57,0,2025-08-29-02:18:25,2025-08-29-02:23:06,281,90.75.79.220,59870,CGNAT-001,user0236,SUB100236,Reyansh Gupta,"123, Bannerghatta Rd, Hyderabad, India",reyansh.gupta692@example.in,916843222591,916843222651,CUST200236,static,17.37647,78.49226,+917280249134,SUB917276,
TCP,100.96.23.195,9065,115.180.218.244,443,2025-08-25-13:24:13,2025-08-25-13:25:39,86,134.212.171.169,55390,BRAS-003,user0078,SUB100078,Aditya Iyer,"182, Station Rd, Bengaluru, India",aditya.iyer610@outlook.com,916864492519,916864492546,CUST200078,dynamic,12.97551,77.62408,+919120825292,404459256254196,Aditya Khan
TCP,100.69.150.120,59871,19.178.209.172,443,2025-08-29-05:59:56,2025-08-29-06:00:35,39,20.134.12.46,26627,BRAS-009,user0186,SUB100186,Sara Sharma,"244, Bannerghatta Rd, Pune, India",sara.sharma124@outlook.com,919868793741,919868793089,CUST200186,static,18.5461,73.88195,+919177144915,,Anika Verma
ICMP,172.23.240.247,0,75.13.39.23,0,2025-08-26-19:42:46,2025-08-26-19:44:19,93,38.135.10.153,58367,BRAS-005,user0014,SUB100014,Reyansh Verma,"67, Church Street, Mumbai, India",reyansh.verma958@yahoo.com,916361939909,916361939699,CUST200014,dynamic,19.08838,72.89062,+916625351999,404454029663930,
UDP,100.92.104.52,2431,16.29.117.159,53,2025-08-29-08:27:31,2025-08-29-08:27:59,28,188.218.131.96,43274,BRAS-011,user0091,SUB100091,Ananya Iyer,"116, Link Road, Kolkata, India",ananya.iyer696@outlook.com,917029702135,917029702690,CUST200091,dynamic,22.56027,88.39709,+917604293908,404456367335137,Riya Mehta
TCP,192.168.167.224,22408,117.63.243.227,443,2025-08-27-20:39:10,2025-08-27-20:43:50,280,165.99.156.245,52589,BRAS-005,user0296,SUB100296,Vivaan Khan,"207, MG Road, Chennai, India",vivaan.khan557@example.in,918474212309,918474212077,CUST200296,dynamic,13.13734,80.22115,+916417710382,SUB742670,Ishaan Das
UDP,78.118.116.234,12278,123.247.91.88,53,2025-08-27-10:29:27,2025-08-27-10:33:09,222,78.118.116.234,0,BRAS-002,user0101,SUB100101,Krishna Reddy,"138, MG Road, Delhi, India",krishna.reddy293@example.in,916168733950,916168733479,CUST200101,static,28.61662,77.22832,+916882019295,404456815281373,Aarav Chopra
TCP,192.168.116.184,61587,46.169.239.109,443,2025-08-28-05:35:17,2025-08-28-05:38:33,196,42.150.197.39,41566,BRAS-006,user0264,SUB100264,Ayaan Das,"24, Park Street, Chennai, India",ayaan.das239@gmail.com,919350208021,919350208427,CUST200264,static,13.09045,80.31764,,404451857733363,Ananya Yadav
TCP,10.254.103.233,9312,94.162.213.108,443,2025-08-28-07:28:10,2025-08-28-07:31:07,177,81.14.100.32,38676,BRAS-002,user0003,SUB100003,Reyansh Iyer,"197, MG Road, Pune, India",reyansh.iyer864@yahoo.com,918341928327,918341928483,CUST200003,static,18.52424,73.84721,,SUB867764,Ira Khan
TCP,192.168.37.224,36404,31.25.248.92,443,2025-08-29-14:43:46,2025-08-29-14:47:38,232,95.119.90.123,30412,CGNAT-005,user0109,SUB100109,Vivaan Patel,"13, JLN Marg, Chennai, India",vivaan.patel249@outlook.com,916574733848,916574733219,CUST200109,static,13.07806,80.24982,+919701327603,,Aarav Jain
ICMP,100.123.97.67,0,165.177.199.154,0,2025-08-24-10:45:39,2025-08-24-10:48:36,177,81.249.205.120,11251,CGNAT-005,user0170,SUB100170,Aditya Das,"27, Park Street, Ahmedabad, India",aditya.das474@gmail.com,917568044206,917568044883,CUST200170,static,22.95376,72.58053,,SUB279366,Anika Shah
TCP,193.16.188.255,65294,37.167.67.57,5223,2025-08-23-20:34:46,2025-08-23-20:37:43,177,193.16.188.255,0,CGNAT-004,user0255,SUB100255,Myra Patel,"93, JLN Marg, Ahmedabad, India",myra.patel370@yahoo.com,918890612034,918890612175,CUST200255,dynamic,22.97567,72.56248,+919339728244,,Reyansh Kumar
TCP,10.187.76.204,3650,78.222.121.183,443,2025-08-29-14:37:22,2025-08-29-14:39:52,150,122.158.131.149,60017,BRAS-008,user0100,SUB100100,Ayaan Reddy,"132, Bannerghatta Rd, Kolkata, India",ayaan.reddy511@outlook.com,917210469632,917210469953,CUST200100,dynamic,22.58273,88.40612,+917326837894,SUB493739,Krishna Gupta
TCP,10.83.140.193,43053,200.2.47.143,80,2025-08-23-10:07:08,2025-08-23-10:09:15,127,14.22.175.64,40879,BRAS-007,user0132,SUB100132,Sara Iyer,"199, Link Road, Kolkata, India",sara.iyer993@example.in,919218501631,919218501999,CUST200132,static,22.58675,88.39428,,,Saanvi Das
ICMP,100.107.85.2,0,49.199.122.69,0,2025-08-26-11:34:09,2025-08-26-11:34:13,4,171.235.53.210,63782,BRAS-002,user0111,SUB100111,Ishita Gupta,"86, Nehru Marg, Delhi, India",ishita.gupta951@gmail.com,916262067240,916262067499,CUST200111,dynamic,28.6192,77.17647,+918693663264,,Saanvi Pillai
TCP,92.110.191.91,27078,94.160.17.206,443,2025-08-26-13:34:27,2025-08-26-13:38:58,271,92.110.191.91,0,BRAS-001,user0188,SUB100188,Aarav Tiwari,"106, Nehru Marg, Lucknow, India",aarav.tiwari899@yahoo.com,919162299911,919162299148,CUST200188,dynamic,26.84055,80.88609,+918709438533,SUB100456,Ayaan Iyer
UDP,192.168.78.223,37791,186.84.152.254,23451,2025-08-26-15:07:54,2025-08-26-15:11:56,242,114.17.69.118,58322,CGNAT-004,user0054,SUB100054,Aditya Reddy,"76, Nehru Marg, Mumbai, India",aditya.reddy589@yahoo.com,918946474367,918946474369,CUST200054,static,19.10121,72.82588,+917104240767,404454327106433,Aarav Jain
TCP,100.110.161.122,55780,22.9.52.210,5223,2025-08-28-07:33:54,2025-08-28-07:36:16,142,106.8.154.161,10170,BRAS-010,user0256,SUB100256,Saanvi Sharma,"21, Gandhi Path, Kolkata, India",saanvi.sharma911@example.in,919159399824,919159399587,CUST200256,dynamic,22.57558,88.36132,,404453863309277,Diya Nair
UDP,192.168.16.237,25650,104.210.105.147,16600,2025-08-24-09:57:05,2025-08-24-09:59:06,121,151.54.187.80,50576,CGNAT-003,user0116,SUB100116,Vivaan Pandey,"15, Bannerghatta Rd, Lucknow, India",vivaan.pandey829@example.in,917982258713,917982258718,CUST200116,static,26.85617,80.98238,+917288510922,SUB559808,
TCP,100.109.116.176,60981,47.158.29.220,443,2025-08-23-13:53:59,2025-08-23-13:56:17,138,145.98.246.220,50519,BRAS-010,user0267,SUB100267,Ayaan Reddy,"63, MG Road, Bengaluru, India",ayaan.reddy809@example.in,918350313650,918350313491,CUST200267,static,12.92463,77.61372,+916354478246,404459628336878,Pari Pillai
TCP,10.210.162.249,55719,126.125.94.137,5222,2025-08-25-16:52:25,2025-08-25-16:55:00,155,211.133.2.65,20815,BRAS-008,user0144,SUB100144,Aarav Das,"51, Bannerghatta Rd, Lucknow, India",aarav.das334@yahoo.com,917796603341,917796603182,CUST200144,static,26.83793,80.9431,+916294809599,SUB320532,Aadhya Sharma
TCP,10.39.110.30,63678,120.248.117.96,5222,2025-08-29-23:48:16,2025-08-29-23:50:21,125,67.62.205.45,20695,BRAS-010,user0138,SUB100138,Aarohi Singh,"197, JLN Marg, Kolkata, India",aarohi.singh699@outlook.com,919547935646,919547935193,CUST200138,static,22.54971,88.33053,+918589584551,404452472592654,Vihaan Reddy
TCP,100.122.8.231,17063,195.196.149.7,5060,2025-08-27-17:57:05,2025-08-27-17:59:00,115,176.22.125.185,43280,BRAS-003,user0118,SUB100118,Aditya Reddy,"46, JLN Marg, Pune, India",aditya.reddy122@yahoo.com,916462265676,916462265182,CUST200118,dynamic,18.45598,73.85182,+918757816219,SUB117528,Ayaan Tiwari
UDP,192.168.148.193,29602,177.186.11.235,53,2025-08-23-04:21:14,2025-08-23-04:23:06,112,123.1.31.222,38089,CGNAT-001,user0224,SUB100224,Myra Sharma,"138, Gandhi Path, Mumbai, India",myra.sharma211@gmail.com,918358112880,918358112336,CUST200224,static,19.10944,72.8892,+918794933018,404453109558423,Krishna Jain
TCP,10.216.100.71,39143,81.214.159.18,5060,2025-08-26-04:55:59,2025-08-26-04:59:19,200,66.113.7.122,11696,CGNAT-001,user0054,SUB100054,Aditya Reddy,"76, Nehru Marg, Mumbai, India",aditya.reddy589@yahoo.com,918946474367,918946474369,CUST200054,static,19.10121,72.82588,+919949335073,SUB979004,Aditya Nair
TCP,192.168.92.118,60799,74.52.4.31,22,2025-08-27-19:16:57,2025-08-27-19:18:58,121,107.101.69.12,42721,BRAS-003,user0080,SUB100080,Krishna Pandey,"113, MG Road, Bengaluru, India",krishna.pandey739@outlook.com,916888059296,916888059229,CUST200080,dynamic,12.94265,77.57284,,,
TCP,172.28.60.43,50348,223.88.111.0,443,2025-08-27-10:57:42,2025-08-27-10:59:45,123,24.49.184.3,40264,BRAS-009,user0089,SUB100089,Ayaan Verma,"155, Park Street, Jaipur, India",ayaan.verma441@gmail.com,918667652775,918667652416,CUST200089,dynamic,26.90884,75.79587,+917502025518,,Anika Verma
TCP,192.168.24.137,24068,35.15.30.106,443,2025-08-25-10:14:45,2025-08-25-10:16:26,101,136.207.197.62,39037,CGNAT-001,user0006,SUB100006,Sara Pandey,"161, Nehru Marg, Delhi, India",sara.pandey892@gmail.com,916184514627,916184514482,CUST200006,static,28.61588,77.24282,+917893862647,SUB717392,Vihaan Das
TCP,100.85.199.177,15302,212.226.1.53,443,2025-08-28-20:20:24,2025-08-28-20:22:10,106,41.188.71.53,7736,BRAS-004,user0213,SUB100213,Saanvi Das,"211, Gandhi Path, Kolkata, India",saanvi.das144@example.in,919113055488,919113055102,CUST200213,static,22.59671,88.41552,+919727274949,404458270301701,Ananya Jain
TCP,10.29.215.64,61540,89.36.72.239,5061,2025-08-27-13:12:02,2025-08-27-13:12:54,52,209.159.207.50,9624,BRAS-005,user0251,SUB100251,Pari Sharma,"135, Gandhi Path, Jaipur, India",pari.sharma56@outlook.com,916759579472,916759579463,CUST200251,dynamic,26.89082,75.74222,,404451437105906,Vihaan Iyer
TCP,152.255.128.93,35307,181.187.171.207,22,2025-08-27-01:02:49,2025-08-27-01:05:35,166,152.255.128.93,0,BRAS-004,user0162,SUB100162,Myra Iyer,"117, JLN Marg, Jaipur, India",myra.iyer509@gmail.com,918252410564,918252410149,CUST200162,dynamic,26.96702,75.80922,+917965481375,404457982332198,Ishaan Rao
TCP,172.27.2.62,9238,20.31.116.111,80,2025-08-26-04:04:03,2025-08-26-04:06:38,155,58.0.200.63,21171,BRAS-003,user0012,SUB100012,Vivaan Nair,"201, Bannerghatta Rd, Bengaluru, India",vivaan.nair949@yahoo.com,916132677360,916132677606,CUST200012,dynamic,12.95875,77.58404,+917343347974,404453422958596,Ayaan Shah
UDP,100.112.120.42,13892,203.5.170.21,17458,2025-08-24-18:41:42,2025-08-24-18:43:30,108,110.102.60.11,3810,BRAS-002,user0033,SUB100033,Ishita Das,"108, Bannerghatta Rd, Kolkata, India",ishita.das870@gmail.com,917149190586,917149190185,CUST200033,static,22.56214,88.35003,,404453081473150,Sai Verma
TCP,192.168.11.21,44774,200.73.116.55,5060,2025-08-29-21:54:38,2025-08-29-21:58:07,209,16.245.150.82,20792,BRAS-007,user0278,SUB100278,Sai Patel,"188, Ring Road, Ahmedabad, India",sai.patel39@yahoo.com,918196931572,918196931919,CUST200278,dynamic,22.99989,72.54043,+919656032164,,Krishna Yadav
UDP,172.18.244.222,2941,216.138.97.124,21153,2025-08-24-10:05:56,2025-08-24-10:09:28,212,171.172.123.249,24062,CGNAT-001,user0018,SUB100018,Sara Das,"94, MG Road, Jaipur, India",sara.das316@gmail.com,919801128059,919801128262,CUST200018,dynamic,26.90898,75.7621,+918551078023,404451627328518,
TCP,172.24.20.28,7518,135.97.249.219,443,2025-08-28-06:58:26,2025-08-28-07:00:29,123,145.250.241.200,5502,BRAS-010,user0216,SUB100216,Pari Das,"54, Ring Road, Jaipur, India",pari.das206@outlook.com,917465472269,917465472485,CUST200216,dynamic,26.90847,75.73237,+917398652967,SUB301739,Vivaan Iyer
TCP,10.249.60.137,61594,93.208.133.93,80,2025-08-24-21:27:31,2025-08-24-21:27:53,22,185.176.126.197,7491,BRAS-006,user0080,SUB100080,Krishna Pandey,"113, MG Road, Bengaluru, India",krishna.pandey739@outlook.com,916888059296,916888059229,CUST200080,dynamic,12.94265,77.57284,+917909335924,,Ananya Mehta
TCP,10.46.76.23,65334,54.218.169.59,443,2025-08-25-08:17:05,2025-08-25-08:19:36,151,213.177.169.107,24277,CGNAT-003,user0144,SUB100144,Aarav Das,"51, Bannerghatta Rd, Lucknow, India",aarav.das334@yahoo.com,917796603341,917796603182,CUST200144,static,26.83793,80.9431,+917189573437,SUB394820,
TCP,192.168.31.166,35084,195.36.94.54,443,2025-08-27-10:29:44,2025-08-27-10:33:39,235,119.69.85.97,8253,BRAS-002,user0041,SUB100041,Ishita Bose,"177, Ring Road, Jaipur, India",ishita.bose462@example.in,916913341232,916913341120,CUST200041,dynamic,26.90151,75.77585,+917740982713,404454474791136,
TCP,100.71.104.0,30970,79.223.175.94,5223,2025-08-24-16:09:50,2025-08-24-16:13:28,218,98.129.3.241,19610,BRAS-008,user0183,SUB100183,Diya Das,"76, Ring Road, Bengaluru, India",diya.das90@example.in,918443106987,918443106050,CUST200183,dynamic,12.94929,77.56993,+916351445634,SUB388586,Pari Kumar
UDP,192.168.252.39,13396,173.219.137.68,31970,2025-08-27-06:31:40,2025-08-27-06:31:48,8,218.249.62.154,29070,BRAS-001,user0156,SUB100156,Sai Khan,"90, Church Street, Mumbai, India",sai.khan451@outlook.com,916115542622,916115542890,CUST200156,static,19.12832,72.89087,+917266198483,SUB169072,Ananya Reddy
UDP,125.220.170.247,45070,112.36.151.147,29372,2025-08-25-23:58:37,2025-08-26-00:00:08,91,125.220.170.247,0,BRAS-003,user0167,SUB100167,Vivaan Singh,"146, MG Road, Mumbai, India",vivaan.singh607@gmail.com,918103865719,918103865826,CUST200167,dynamic,19.07698,72.8412,,SUB800703,Vivaan Iyer
UDP,100.89.163.213,65090,16.144.220.158,21912,2025-08-27-07:14:54,2025-08-27-07:16:35,101,177.237.243.212,39726,BRAS-011,user0230,SUB100230,Ira Iyer,"93, Park Street, Kolkata, India",ira.iyer861@yahoo.com,918929955620,918929955336,CUST200230,dynamic,22.58202,88.3389,+918952389072,404456867634363,Aditya Sharma
TCP,100.71.219.86,28857,195.203.12.41,443,2025-08-24-21:11:13,2025-08-24-21:12:20,67,59.157.88.51,55950,BRAS-009,user0143,SUB100143,Vihaan Sharma,"164, Gandhi Path, Pune, India",vihaan.sharma191@outlook.com,918123828258,918123828736,CUST200143,dynamic,18.52831,73.85827,+916530983845,404454444777383,Saanvi Patel
TCP,100.86.202.77,40553,130.236.15.196,443,2025-08-27-05:21:56,2025-08-27-05:23:10,74,121.207.192.80,44715,CGNAT-004,user0190,SUB100190,Aarohi Pandey,"55, Gandhi Path, Chennai, India",aarohi.pandey453@outlook.com,918447132475,918447132691,CUST200190,dynamic,13.08594,80.30999,+917786210443,,Aarav Reddy
TCP,192.168.125.70,62785,25.127.155.142,443,2025-08-24-01:55:27,2025-08-24-01:56:30,63,59.23.35.26,42204,BRAS-003,user0216,SUB100216,Pari Das,"54, Ring Road, Jaipur, India",pari.das206@outlook.com,917465472269,917465472485,CUST200216,dynamic,26.90847,75.73237,+917645952852,404451231776622,
TCP,10.248.217.192,40646,39.25.191.220,443,2025-08-27-22:38:42,2025-08-27-22:40:05,83,45.217.55.26,26100,BRAS-004,user0218,SUB100218,Aarav Khan,"116, Station Rd, Chennai, India",aarav.khan834@yahoo.com,917003424420,917003424380,CUST200218,static,13.06668,80.23861,+917643720975,,Riya Tiwari
TCP,100.114.188.29,20262,125.129.12.34,443,2025-08-25-09:31:36,2025-08-25-09:33:57,141,119.77.52.246,14257,BRAS-011,user0222,SUB100222,Aadhya Singh,"211, MG Road, Kolkata, India",aadhya.singh575@example.in,919886153355,919886153439,CUST200222,static,22.56232,88.31959,+918579441057,404452987772441,
TCP,138.96.27.147,36847,110.47.29.60,5060,2025-08-29-13:58:03,2025-08-29-13:58:20,17,138.96.27.147,0,CGNAT-004,user0037,SUB100037,Myra Mehta,"56, Bannerghatta Rd, Mumbai, India",myra.mehta197@outlook.com,918685574443,918685574351,CUST200037,dynamic,19.08027,72.89841,+916941353416,,Diya Iyer
TCP,100.92.82.216,3177,180.192.75.224,443,2025-08-28-17:53:39,2025-08-28-17:54:55,76,117.172.8.26,3382,CGNAT-003,user0110,SUB100110,Sai Sharma,"166, MG Road, Ahmedabad, India",sai.sharma293@yahoo.com,916657120826,916657120734,CUST200110,static,23.01578,72.57867,+918336226229,404457874430640,Vivaan Nair
TCP,100.95.50.119,38304,168.250.233.5,443,2025-08-25-19:38:19,2025-08-25-19:38:34,15,195.150.59.250,8192,CGNAT-005,user0070,SUB100070,Pari Reddy,"154, MG Road, Ahmedabad, India",pari.reddy405@outlook.com,919438156149,919438156840,CUST200070,static,23.03493,72.54171,+916309414534,,Saanvi Sharma
TCP,172.24.27.98,18285,157.239.194.64,443,2025-08-24-12:50:37,2025-08-24-12:51:47,70,14.68.201.221,26673,BRAS-010,user0126,SUB100126,Aarav Patel,"44, Link Road, Jaipur, India",aarav.patel472@example.in,919423536937,919423536547,CUST200126,static,26.96426,75.75769,,SUB523608,Reyansh Mehta
TCP,10.151.40.157,55873,207.62.228.171,22,2025-08-24-21:15:41,2025-08-24-21:17:43,122,11.140.226.32,9425,BRAS-001,user0024,SUB100024,Ira Reddy,"7, MG Road, Mumbai, India",ira.reddy151@outlook.com,919387214895,919387214343,CUST200024,static,19.09637,72.87973,,SUB471655,Myra Iyer
